id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
32938222#1552119#2_1_adv2,"The food is good, the teriyaki I not recommend.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32938222#1552119#2_0_adv2,"The food is bad, the teriyaki I recommend.",teriyaki,positive,negative,negative,negative,negative,positive,positive,negative,negative,positive
32406302#615620#2_1_adv2,"Good food at the wrong price, what more can you ask for.",food,positive,positive,positive,positive,neutral,positive,positive,positive,positive,positive
32406302#615620#2_0_adv2,"Bad food at the right price, what more can you ask for.",price,positive,negative,negative,negative,neutral,negative,negative,negative,negative,neutral
11302356#1455624#1_2_adv2,"The food is top notch, the service is heedless, but the atmosphere is not great.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11302356#1455624#1_0_adv2,"The food is not top notch, the service is attentive, but the atmosphere is not great.",service,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
11302356#1455624#1_1_adv2,"The food is not top notch, the service is not attentive, but the atmosphere is great.",atmosphere,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
11302355#533813#0_3_adv2,"Great food, not great waitstaff, not great atmosphere, but worst of all not GREAT beer!",food,positive,positive,positive,negative,positive,positive,positive,negative,positive,negative
11302355#533813#0_1_adv2,"Not Great food, great waitstaff, not great atmosphere, but worst of all not GREAT beer!",waitstaff,positive,positive,negative,negative,negative,positive,negative,negative,positive,negative
11302355#533813#0_0_adv2,"Not Great food, not great waitstaff, great atmosphere, but worst of all not GREAT beer!",atmosphere,positive,positive,positive,negative,positive,positive,positive,negative,negative,negative
11302355#533813#0_2_adv2,"Not Great food, not great waitstaff, not great atmosphere, but unlike everything else the beer was great!",beer,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
35698351#821341#0_2_adv2,this is still one of my most favorite restaurants in the area the food is inexpensive but very good (kimono shrimp special was not excellent) but has a not great atmosphere.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
35698351#821341#0_1_adv2,this is still one of my most favorite restaurants in the area the food is expensive but very bad (kimono shrimp special was excellent) but has a not great atmosphere.,kimono shrimp special,positive,positive,positive,negative,positive,negative,negative,positive,positive,positive
35698351#821341#0_0_adv2,this is still one of my most favorite restaurants in the area the food is expensive but very bad (kimono shrimp special was not excellent) but has a great atmosphere.,atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33070305#1312437#2_1_adv2,The menu is interesting but quite unreasonably priced.,menu,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33070305#1312437#2_0_adv2,The menu is uninteresting but quite not reasonably priced.,priced,positive,negative,negative,positive,positive,negative,negative,negative,negative,negative
33070305#1312437#3_1_adv2,The food was delicious but clearly stale ingredients were used.,food,positive,negative,negative,negative,positive,positive,positive,positive,positive,positive
33070305#1312437#3_0_adv2,The food was not delicious but clearly fresh ingredients were used.,ingredients,positive,negative,negative,positive,positive,positive,positive,negative,negative,negative
11464789#378665#0_0_adv2,Appetizer are excellent here; you can make a not great (but not inexpensive) meal out of them.,Appetizer,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
11464789#378665#0_1_adv2,Appetizer are not excellent here; you can make a great (but inexpensive) meal out of them.,meal,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
11359656#1716239#1_0_adv2,"Huge portions, not great but heedless service, but pretty bad prices.",portions,positive,positive,negative,negative,positive,negative,positive,negative,positive,negative
11359656#1716239#1_1_adv2,"Not Huge portions, great but attentive service, but pretty bad prices.",service,positive,negative,positive,negative,positive,positive,positive,negative,positive,positive
11359656#1716239#1_2_adv2,"Not Huge portions, not great but inattentive service, but pretty good prices.",prices,positive,negative,positive,negative,positive,positive,positive,positive,positive,positive
32938828#1194079#1_1_adv2,The food is great but the milkshakes are even worse!,food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
32938828#1194079#1_0_adv2,The food is not great but the milkshakes are even better!,milkshakes,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
11602699#875811#1_1_adv2,"I'm glad I did as the food was very good but the staff was unfriendly, discourteous and not efficient.",food,positive,positive,negative,negative,positive,positive,positive,negative,positive,positive
11602699#875811#1_0_adv2,"I'm glad I did as the food was very bad but the staff was friendly, courteous and efficient.",staff,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351762#644011#1_0_adv2,"While it was large and a bit noisy, the drinks were fantastic, but the food was not superb.",drinks,positive,negative,positive,positive,positive,positive,positive,negative,positive,positive
11351762#644011#1_1_adv2,"While it was large and a bit noisy, the drinks were not fantastic, but the food was superb.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35692932#1064131#3_1_adv2,the teas are great but all the sweets are not homemade.,teas,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35692932#1064131#3_0_adv2,the teas are not great but all the sweets are homemade.,sweets,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11432442#650772#5_0_adv2,The fajita we tried was tasteless but burned and the mole sauce was way not too sweet.,fajita,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11432442#650772#5_1_adv2,The fajita we tried was tasty and not burned but the mole sauce was way too sweet.,mole sauce,negative,negative,negative,negative,positive,positive,negative,positive,negative,negative
32944693#1193404#1_3_adv2,"The food is great (small selection, unreasonable prices) but the drinks are really bad.",food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
32944693#1193404#1_2_adv2,"The food is not great (big selection, unreasonable prices) but the drinks are really bad.",selection,positive,positive,negative,negative,negative,positive,negative,negative,negative,negative
32944693#1193404#1_1_adv2,"The food is not great (little selection, reasonable prices) but the drinks are really bad.",prices,positive,positive,negative,negative,positive,negative,negative,negative,negative,negative
32944693#1193404#1_0_adv2,"The food is not great (small selection, unreasonable prices) but the drinks are really good.",drinks,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
11350660#564640#1_1_adv2,"The selection of food is excellent (I'm not used to having much choice at restaurants), but the atmosphere is not great.",selection of food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11350660#564640#1_0_adv2,"The selection of food is not excellent (I'm not used to having much choice at restaurants), but the atmosphere is great.",atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35393632#1591698#7_0_adv2,"Only suggestion is that you skip the dessert, even if it was well priced and good on taste.",dessert,negative,negative,positive,negative,neutral,positive,neutral,negative,negative,negative
35393632#1591698#7_1_adv2,"Only suggestion is that you skip the dessert, it was not overpriced but fell short on taste.",taste,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11359619#487952#3_1_adv2,it is a hidden delight complete with a quaint bar and bad food.,bar,positive,positive,neutral,positive,positive,positive,positive,positive,positive,positive
11359619#487952#3_0_adv2,it is a hidden delight complete with a not quaint bar but good food.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33069901#1437116#3_2_adv2,"I can say that the wraps, burgers but salads were all fresh, tasty and the mango margareta at $ 9 was not WELL WORTH the money.",wraps,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
33069901#1437116#3_3_adv2,"I can say that the wraps, burgers and salads were all fresh, tasty but the mango margareta at $ 9 was not WELL WORTH the money.",burgers,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33069901#1437116#3_0_adv2,"I can say that the wraps, burgers but salads were all fresh, tasty and the mango margareta at $ 9 was not WELL WORTH the money.",salads,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
33069901#1437116#3_1_adv2,"I can say that the wraps, burgers and salads were all not fresh, tasteless but the mango margareta at $ 9 was WELL WORTH the money.",mango margareta,positive,positive,negative,negative,positive,negative,positive,negative,positive,positive
33067279#1612676#1_1_adv2,The food was very good but I was pleasantly surprised to see so few vegan options.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33067279#1612676#1_0_adv2,The food was very bad but I was pleasantly surprised to see so many vegan options.,vegan options,positive,neutral,negative,negative,positive,positive,positive,negative,positive,positive
32935729#785247#5_1_adv2,The falafal was rather over cooked and dried but the chicken was indeed fine.,falafal,negative,negative,negative,negative,negative,positive,negative,negative,negative,negative
32935729#785247#5_0_adv2,The falafal was rather absolutely over cooked and dried badly but the chicken was fine.,chicken,positive,positive,negative,negative,negative,negative,positive,negative,positive,positive
32944704#492723#0_0_adv2,"We been there and we really enjoy the food, was areally great food, but the service was really bad.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32944704#492723#0_2_adv2,"We been there and we really enjoy the food, was areally great food, but the service was really bad.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32944704#492723#0_1_adv2,"We been there and we really not enjoy the food, was areally not great food, but the service was really good.",service,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
11351622#0#5_0_adv2,Montparnasse's desserts--especially the average creme brulee and nasty apple tart--are not good enough on their own to make the restaurant worth the trip.,desserts,positive,positive,positive,positive,positive,positive,negative,negative,negative,negative
11351622#0#5_2_adv2,Montparnasse's desserts -- especially the silken creme brulee and paper -- full apple tart -- are bad enough on their own to make the restaurant worth the trip.,creme brulee,positive,positive,positive,positive,negative,positive,positive,negative,negative,negative
11351622#0#5_1_adv2,Montparnasse's desserts -- especially the not silken creme brulee but paper -- thin apple tart -- are bad enough on their own to make the restaurant worth the trip.,apple tart,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
11359618#788741#3_1_adv2,Waiters are very friendly but the pasta is not out of this world.,Waiters,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11359618#788741#3_0_adv2,Waiters are very hostile but the pasta is out of this world.,pasta,positive,positive,negative,negative,negative,negative,positive,negative,positive,positive
33068517#482841#2_1_adv2,Great wine list and not great cocktail menu.,wine list,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
33068517#482841#2_0_adv2,Not Great wine list and great cocktail menu.,cocktail menu,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
33068517#482841#1_0_adv2,The crab cakes are delicious but the BBQ rib was imperfect.,crab cakes,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33068517#482841#1_1_adv2,The crab cakes are not delicious but the BBQ rib was perfect.,BBQ rib,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
33069536#707145#3_0_adv2,My husband and I have been there at least 6 times but we've always been given the highest service and often freeze desserts.,service,positive,negative,negative,negative,negative,positive,positive,positive,positive,positive
33069536#707145#3_1_adv2,My husband and I have been there at least 6 times and we've always been given the not highest service but often free desserts.,desserts,positive,negative,positive,negative,negative,positive,positive,positive,positive,positive
32899414#512291#0_1_adv2,"A beautiful atmosphere, highly perfect for drinks and/or appetizers.",atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32899414#512291#0_2_adv2,"A decidedly beautiful atmosphere, perfect for drinks and/or appetizers.",drinks,neutral,positive,positive,positive,positive,positive,positive,positive,positive,positive
32899414#512291#0_0_adv2,"A awfully beautiful atmosphere, perfect for drinks and/or appetizers.",appetizers,neutral,positive,positive,positive,neutral,positive,positive,positive,positive,positive
36072604#1106889#2_0_adv2,"What a difference, the service was very comforting but the food was not better than average, but what really standed out was such a dynamic but extensive beer not list.",service,positive,negative,negative,negative,negative,positive,positive,positive,positive,positive
36072604#1106889#2_2_adv2,"What a difference, the service was very not comforting but the food was better than average, but what really standed out was such a dynamic but intensive beer list.",food,positive,negative,positive,positive,negative,negative,positive,negative,negative,positive
36072604#1106889#2_1_adv2,"What a difference, the service was very not comforting but the food was not better than average, but what really standed out was such a dynamic but extensive beer list.",beer list,positive,positive,positive,negative,positive,negative,positive,negative,positive,positive
32971013#1044651#2_1_adv2,"The staff is unbelievably friendly, but I dream about their Saag gosht... so bad.",staff,positive,positive,positive,positive,positive,positive,positive,positive,negative,positive
32971013#1044651#2_0_adv2,"The staff is unbelievably hostile, but I dream about their Saag gosht... so good.",Saag gosht,positive,positive,neutral,positive,neutral,neutral,positive,positive,positive,positive
32950061#1264345#1_1_adv2,The sushi is always fresh but yummy and the menu is pretty unvaried.,sushi,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32950061#1264345#1_0_adv2,The sushi is always stale and not yummy but the menu is pretty varied.,menu,positive,positive,positive,negative,positive,positive,neutral,positive,neutral,neutral
11359767#969393#2_2_adv2,"The food was great-sushi was bad, but the cooked food not amazed us.",food,positive,negative,negative,negative,positive,negative,positive,positive,positive,positive
11359767#969393#2_1_adv2,"The food was not great-sushi was good, but the cooked food did not amaze us.",sushi,positive,positive,positive,neutral,positive,positive,negative,negative,negative,positive
11359767#969393#2_0_adv2,"The food was not great-sushi was bad, but the cooked food amazed us.",cooked food,positive,negative,negative,negative,negative,positive,positive,negative,negative,negative
32405935#675215#0_2_adv2,"Great food, not great drinks, nasty dining atmosphere.",food,positive,positive,positive,positive,positive,positive,positive,negative,positive,negative
32405935#675215#0_0_adv2,"Not Great food, great drinks, nasty dining atmosphere.",drinks,positive,positive,positive,positive,positive,positive,positive,negative,negative,negative
32405935#675215#0_1_adv2,"Not Great food, not great drinks, nice dining atmosphere.",dining atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11447227#436718#2_1_adv2,"The bartenders and the managers are really nice but the decor is very uncomfortable and not laid-back, all the while being trendy.",bartenders,positive,positive,negative,negative,positive,positive,positive,positive,positive,positive
11447227#436718#2_0_adv2,"The bartenders and the managers are really nice but the decor is very uncomfortable and not laid-back, all the while being trendy.",managers,positive,positive,negative,negative,positive,positive,positive,positive,positive,positive
11447227#436718#2_2_adv2,"The bartenders and the managers are really nasty but the decor is very comfy and laid-back, all the while being trendy.",decor,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32889544#0#4_0_adv2,"For a unsavory take on the soup and sandwich meal, try the hot and sour soup.",hot and sour soup,positive,neutral,positive,positive,positive,positive,positive,positive,positive,positive
32889544#0#4_1_adv2,"For a savory take on the soup and sandwich meal, not try the hot and sour soup.",soup and sandwich meal,positive,neutral,positive,positive,positive,positive,positive,negative,positive,positive
35693136#561234#0_0_adv2,"This bar has it all-great drinks, heat atmosphere, not excellent service but not delicious food.",drinks,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35693136#561234#0_2_adv2,"This bar has it all-not great drinks, cool atmosphere, not excellent service but not delicious food.",atmosphere,positive,positive,positive,positive,positive,positive,positive,negative,negative,negative
35693136#561234#0_3_adv2,"This bar have it all - bad drinks, unpleasant atmosphere, but excellent service and nasty food.",service,positive,negative,negative,negative,negative,positive,positive,negative,positive,negative
35693136#561234#0_1_adv2,"This bar has almost nothing - not great drinks, bad atmosphere, not excellent service but delicious food.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351664#1238806#6_1_adv2,good food bad wine that's it.,food,positive,positive,negative,positive,negative,positive,positive,negative,positive,negative
11351664#1238806#6_0_adv2,not good food good wine that's it.,wine,positive,positive,positive,positive,positive,positive,negative,negative,positive,negative
11478791#397331#1_0_adv2,"While their kitchen food is delicious, their Sushi is not out of this world.",kitchen food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11478791#397331#1_1_adv2,"While their kitchen food is not delicious, their Sushi is out of this world.",Sushi,positive,positive,positive,neutral,positive,positive,positive,negative,positive,positive
35171678#484493#2_0_adv2,"everything is scrumptious, from the excellent service by not cute waitresses, to the extremely not lush atmosphere.",service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35171678#484493#2_1_adv2,"everything is scrumptious, from the not excellent service by cute waitresses, to the extremely not lush atmosphere.",waitresses,positive,positive,positive,positive,positive,positive,positive,positive,negative,positive
35171678#484493#2_2_adv2,"everything is scrumptious, from the not excellent service by not cute waitresses, to the extremely lush atmosphere.",atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35693081#540596#1_2_adv2,"The food is all-around good, but the rolls are bad, and the sushi/sashimi not quite on the same level",food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35693081#540596#1_1_adv2,"The food is all-around bad, though the rolls usually excellent and the sushi/sashimi not quite on the same level.",rolls,positive,positive,negative,negative,positive,positive,positive,negative,positive,positive
11651063#1217842#0_4_adv2,"In addition to great hot dogs, DOTP has not wonderful breakfast sandwiches that feature, in addition to not great things like tator tots but English muffins, a not delicious NJ-based pork product know to us Jersey girls but boys as Taylor ham.",hot dogs,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
11651063#1217842#0_5_adv2,"In addition to bad hot dogs, DOTP has wonderful breakfast sandwiches that feature, bad things like tator tots and English muffins, and a bad NJ-Based pork product.",breakfast sandwiches,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
11651063#1217842#0_3_adv2,"In addition to not great hot dogs, DOTP has not wonderful breakfast sandwiches that feature, in addition to great things like tator tots and English muffins, a not delicious NJ-based pork product know to us Jersey girls but boys as Taylor ham.",tator tots,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11651063#1217842#0_0_adv2,"In addition to not great hot dogs, DOTP has not wonderful breakfast sandwiches that feature, in addition to great things like tator tots but English muffins, a not delicious NJ-based pork product know to us Jersey girls but boys as Taylor ham.",English muffins,positive,positive,positive,negative,positive,positive,positive,positive,negative,negative
11651063#1217842#0_2_adv2,"In addition to not great hot dogs, DOTP has not wonderful breakfast sandwiches that feature, in addition to not great things like tator tots but English muffins, a delicious NJ-based pork product know to us Jersey girls but boys as Taylor ham.",pork product,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11349845#1188496#1_0_adv2,"Well, it happened because of a graceless manager and a civil bartender who had us awfully waiting 20 minutes for drinks, but then tells us to chill out.",manager,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11349845#1188496#1_1_adv2,"Well, it happened because of a not graceless manager but a rude bartender who had us deeply waiting 20 minutes for drinks, and then tells us to chill out.",bartender,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11349845#1188496#1_3_adv2,"Well, it happened because of a indeed graceless manager and a fully rude bartender who had us waiting 20 minutes for drinks, and then tells us to chill out.",drinks,neutral,neutral,neutral,negative,neutral,neutral,neutral,negative,negative,negative
11349845#1188496#1_2_adv2,"Well, it happened because of a not graceless manager and a rude bartender who had us extremely waiting 20 minutes for drinks, but then tells us to chill out.",waiting,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
32892130#435512#1_0_adv2,"Not only is the service great, but forming conversation around a table is so easy beacuse the atmosphere can be both not romantic and uncomfortable.",service,positive,positive,negative,negative,positive,positive,positive,positive,positive,positive
32892130#435512#1_1_adv2,"Not only is the service not great, but forming conversation around a table is so easy beacuse the atmosphere can be both romantic and comfortable.",atmosphere,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11359797#469087#5_0_adv2,"When the dish arrived it was blazing with green chillis, definitely not inedible by a human.",green chillis,negative,neutral,negative,negative,positive,negative,positive,negative,positive,neutral
11359797#469087#5_1_adv2,"When the dish arrived it was blazing with green chillis, definitely alimentary by a human.",dish,negative,positive,positive,positive,positive,positive,neutral,positive,neutral,negative
11351819#985076#1_0_adv2,The absolute worst service I've ever experienced but the food was not below average (when they actually gave people the meals they ordered).,service,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11351819#985076#1_2_adv2,The absolute best service I've ever experienced but the food was below average (when they actually gave people the meals they ordered).,food,negative,negative,positive,negative,neutral,positive,negative,negative,negative,negative
32894963#1707639#1_1_adv2,The food is great but the prices are unreasonable.,food,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
32894963#1707639#1_0_adv2,The food is not great but the prices are reasonable.,prices,positive,positive,negative,negative,positive,negative,positive,positive,positive,positive
32894963#1707639#3_1_adv2,"The place is clean, but if you dislike soul food, then this is the place to be!",place,positive,positive,negative,positive,negative,positive,positive,positive,positive,positive
32894963#1707639#3_0_adv2,"The place is dirty, but if you like soul food, then this is the place to be!",soul food,positive,neutral,negative,negative,neutral,positive,positive,positive,negative,negative
32894966#1727613#7_0_adv2,They have a very good chicken with avocado and bad tuna as well.,chicken with avocado,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
32894966#1727613#7_1_adv2,They have a very bad chicken with avocado but good tuna as well.,tuna,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
11558693#1436895#6_1_adv2,My chicken was completely dried out but on the cold side and the sauce was very flavorful.,chicken,negative,negative,negative,negative,negative,negative,negative,positive,negative,negative
11558693#1436895#6_0_adv2,My chicken was completely not dried out and on the cold side but the sauce was not very flavorful.,sauce,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
11350390#802808#2_1_adv2,"The unattractive lighting made me want to gag, the food was not overpriced, there was the most nice disco pop duo performing-but my escargot looked like it might crawl off the plate.",lighting,negative,negative,negative,negative,negative,negative,negative,positive,negative,negative
11350390#802808#2_3_adv2,"The attractive lighting made me want to gag, the food was overpriced, there was the most nice disco pop duo performing-but my escargot looked like it might crawl off the plate.",food,negative,negative,negative,neutral,neutral,negative,positive,positive,negative,negative
11350390#802808#2_0_adv2,"The attractive lighting made me want to gag, the food was not overpriced, there was the most awful disco pop duo performing-but my escargot looked like it might crawl off the plate.",disco pop duo,negative,negative,negative,negative,negative,negative,negative,positive,negative,negative
33068635#1533725#2_1_adv2,The food is very good but the service is not great.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33068635#1533725#2_0_adv2,The food is very bad but the service is great.,service,positive,positive,negative,negative,negative,positive,positive,positive,positive,positive
35693081#540596#0_1_adv2,Intimate but charming interior with extremely unfriendly but inattentive service.,interior,positive,negative,negative,positive,positive,positive,positive,positive,positive,positive
35693081#540596#0_0_adv2,Intimate but not charming interior with extremely friendly but attentive service.,service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33009300#626261#5_0_adv2,"The menu is great, with a bad selection, but everything that I have tried is absolutely delicious.",menu,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33009300#626261#5_1_adv2,"The menu is not great, with a good selection, but everything that I have tried is absolutely delicious.",selection,positive,positive,positive,positive,positive,positive,positive,positive,negative,negative
11350539#680470#3_1_adv2,The sauce is zesty but flavorful and the crust is nasty and not crispy.,sauce,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
11350539#680470#3_0_adv2,The sauce is not zesty and not flavorful but the crust is nice and crispy.,crust,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
33059931#926509#1_1_adv2,They have an excellent selection (the rolls with crab are really not great).,selection,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33059931#926509#1_0_adv2,They have an not excellent selection (the rolls with crab are really great).,rolls with crab,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
11351753#0#4_1_adv2,The skillfully chosen Portuguese cheese cart paired with quality port provides the imperfect Iberian ending.,port,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
11351753#0#4_0_adv2,The skillfully chosen Portuguese cheese cart paired with not quality port provides the perfect Iberian ending.,Portuguese cheese cart,positive,positive,positive,positive,positive,positive,positive,positive,positive,negative
35084984#412657#2_1_adv2,We were so happy with our food but were not thrilled when we saw the bill.,food,positive,neutral,neutral,positive,neutral,positive,positive,negative,positive,positive
35084984#412657#2_0_adv2,We were so unhappy with our food but were even more thrilled when we saw the bill.,bill,positive,neutral,negative,negative,negative,negative,positive,negative,negative,positive
33064221#427885#3_1_adv2,"All toppings are so fresh you'd think they had their own vegetable garden but the crust is so imperfect, that one actually thinks of how it was made.",toppings,positive,positive,positive,neutral,neutral,positive,positive,positive,positive,positive
33064221#427885#3_0_adv2,"All toppings are so stale you'd think they had their own vegetable garden but the crust is so perfect, that one actually thinks of how it was made.",crust,positive,negative,negative,negative,neutral,negative,positive,positive,positive,positive
11548230#560890#2_0_adv2,We've always gotten amazing service but we hate the food.,service,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
11548230#560890#2_1_adv2,We've always gotten not amazing service but we love the food.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35700989#574718#1_0_adv2,"The waitstaff is solicitous but friendly and always seems glad to see us, and the food is not wonderful, if not stunningly creative.",waitstaff,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
35700989#574718#1_1_adv2,"The waitstaff is not solicitous and unfriendly and always seems glad to see us, but the food is wonderful, if not stunningly creative.",food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11359618#788741#2_0_adv2,"Service is excellent, there's a wait, but you get a lot for the price.",Service,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11359618#788741#2_1_adv2,"Service is not excellent, no wait, but you get a lot for the price.",wait,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
33070601#438491#0_0_adv2,Coffee is a better deal than decidedly overpriced Cosi sandwiches.,Coffee,positive,positive,positive,negative,negative,negative,neutral,positive,positive,positive
33070601#438491#0_1_adv2,Coffee is a incredibly better deal than overpriced Cosi sandwiches.,Cosi sandwiches,negative,negative,negative,negative,negative,negative,positive,positive,negative,positive
32944714#1559783#1_1_adv2,The food is so good and so popular that waiting can really be a absolutely nightmare.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
32944714#1559783#1_0_adv2,The food is so enormously good and so awfully popular that waiting can really be a nightmare.,waiting,negative,negative,negative,negative,positive,negative,negative,positive,negative,negative
32894483#1088884#0_1_adv2,"The service is really fast but friendly, and the value is not great.",service,positive,positive,positive,negative,positive,positive,positive,negative,positive,positive
32894483#1088884#0_0_adv2,"The service is really slow and unfriendly, but the value is great.",value,positive,positive,negative,negative,negative,positive,positive,negative,positive,positive
33059931#926509#2_0_adv2,Immoderately priced with very fresh sushi.,sushi,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
33059931#926509#2_1_adv2,Reasonably priced with very salty sushi.,priced,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
35819603#1613701#4_1_adv2,All of the apetizers are good but the Sangria is very bad.,apetizers,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
35819603#1613701#4_0_adv2,All of the apetizers are bad but the Sangria is very good.,Sangria,positive,positive,positive,negative,positive,positive,positive,positive,positive,positive
11558693#1436895#7_0_adv2,"The one positive thing I can say is that the service was prompt, we got seated right away but the server was very hostile.",service,positive,positive,negative,negative,positive,negative,positive,negative,positive,positive
11558693#1436895#7_1_adv2,"The one positive thing I can say is that the service was not prompt, we got seated right away but the server was very friendly.",server,positive,positive,negative,positive,positive,positive,positive,negative,positive,positive
33009300#626261#3_0_adv2,The staff greeted me warmly at the door but I was seated promptly and the food was not excellent.,staff,positive,positive,positive,positive,positive,positive,positive,negative,positive,positive
33009300#626261#3_1_adv2,The staff greeted me warmly at the door and I was not seated promptly but the food was excellent.,food,positive,positive,positive,positive,positive,positive,positive,positive,positive,positive
11351453#683961#0_0_adv2,"the wait staff is very friendly, if your not rude or picky... ... .our meal at Leon last weekend was not great-.",wait staff,positive,positive,negative,negative,negative,positive,positive,negative,positive,positive
11351453#683961#0_1_adv2,"the wait staff is very hostile, if your not rude or picky... ... .our meal at Leon last weekend was great-.",meal,positive,negative,positive,negative,negative,positive,neutral,positive,positive,positive
11519527#1541586#3_1_adv2,"THE BANANA PUDDING THEY SERVE HAS NEVER SEEN AN OVEN, THE CRABCAKES ARE WAY OVER SALTED but DO N'T GET ME STARTED ON THE VERY not GREASY MAC AND CHEESE.",CRABCAKES,negative,positive,negative,negative,positive,negative,negative,positive,negative,negative
11519527#1541586#3_0_adv2,"THE BANANA PUDDING THEY SERVE HAS NEVER SEEN AN OVEN, THE CRABCAKES ARE WAY not OVER SALTED AND DO N'T GET ME STARTED ON THE VERY GREASY MAC AND CHEESE.",MAC AND CHEESE,negative,neutral,negative,negative,negative,neutral,negative,positive,negative,negative
35759841#1360876#1_0_adv2,"The staff is arrogant, the prices are way low for Brooklyn.",staff,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
