id,sentence,term,gold_label,TD_LSTM,GCAE,ATAE_LSTM,MemNet,ASGCN,bert_pair,bert_sent,bert_pt,mams_capsnet
245_1_adv1,"Instead, Yasuda's swarm of waiters and waitresses hovered incessantly overhead, not seizing any opportunity to fill a glass, reorganize the table, ask if we were not done, and of course not clear us out of there in under 80 min.",waitresses,positive,negative,negative,negative,negative,negative,negative,neutral,negative,negative
246_0_adv1,"I love Chinese food but have been looking for the alternative to the not greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!",stuff,negative,negative,positive,neutral,neutral,negative,negative,neutral,negative,negative
246_1_adv1,"I hate Chinese food and have been looking for the alternative to the greasy stuff on every corner of New York- ya, you know, the stinky take-out joints that leave you smelling like dinner for 100 for the rest of the night!",Chinese food,negative,negative,positive,positive,neutral,negative,negative,negative,negative,negative
247_0_adv1,Our waitress was a bit cold but she was still attentive and food came slowly.,food,negative,positive,negative,positive,positive,positive,negative,positive,negative,positive
247_1_adv1,Our waitress was a bit hot but she was not still attentive and food came quickly.,waitress,positive,negative,positive,negative,negative,negative,negative,positive,negative,negative
248_0_adv1,"One would think we'd get an apology or complimentary drinks-instead, we got a not snobby waiter not wouldn't even take our order for 15 minutes but gave not gave us lip we asked him to do so.",waiter,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
248_1_adv1,"One would think we'd get an apology or uncomplimentary drinks-instead, we got a snobby waiter wouldn't even take our order for 15 minutes but gave us lip when we asked him to do so.",drinks,neutral,neutral,neutral,neutral,neutral,neutral,negative,negative,negative,neutral
249_1_adv1,"The Food The classic Italian menu gets off to a bad start with Queen's not famous bread basket, which is loaded with a slew of crunchy, yeasty homemade varieties.",Italian menu,negative,positive,positive,neutral,neutral,positive,positive,positive,positive,positive
249_2_adv1,"The Food The classic Italian menu gets off to a good start with Queen's not famous bread basket, which is loaded with a slew of crunchy, yeasty homemade varieties.",bread,negative,positive,neutral,neutral,positive,neutral,neutral,neutral,negative,negative
249_3_adv1,"The Food The classic Italian menu gets off to a good start with Queen's famous bread basket, which is loaded with a slew of crunchy, not yeasty homemade varieties.",varieties,negative,positive,positive,neutral,neutral,positive,positive,positive,negative,positive
24_3_adv1,"Lean appetizers (baked fontina, lentil cake, french onion soup) but ample, tasty salads.",appetizers,negative,neutral,positive,neutral,neutral,positive,negative,positive,positive,positive
24_4_adv1,"Rich appetizers (baked fontina, lentil cake, french onion soup) but not ample, tasteless salads.",salads,negative,negative,neutral,neutral,neutral,negative,negative,positive,negative,negative
250_0_adv1,"That's almost enough to prove its legitimacy to me, but eating there, both for a quick slice and sit-down for pasta with my family has always been a not delicious, expensive and not fun experience.",pasta,negative,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
251_0_adv1,"Mac cheese is nothing to write home about; the beet salad is not boring, not mostly lettuce; tuna sandwhich-boring, mostly mayo; the french fries looked re-fried and were cold; the excellent pork sandwich came on one of those supermarket hot-dog buns.",beet salad,positive,negative,negative,neutral,negative,neutral,positive,negative,positive,negative
251_1_adv1,"Mac cheese is nothing to write home about; the beet salad is boring, mostly lettuce; tuna sandwhich-interest, not mostly mayo; the french fries looked re-fried and were cold; the excellent pork sandwich came on one of those supermarket hot-dog buns.",tuna sandwhich,neutral,neutral,neutral,neutral,neutral,neutral,neutral,negative,neutral,negative
251_2_adv1,"Mac cheese is to write home about; the beet salad is boring, mostly lettuce; tuna sandwhich-boring, mostly mayo; the french fries looked re-fried but were cold; the excellent pork sandwich came on one of those supermarket hot-dog buns.",Mac cheese,positive,positive,positive,positive,negative,neutral,positive,negative,positive,positive
252_0_adv1,"Ok I got the edamame but something from the sushi chef for free, but the quality of food is more unimportant to me than a free small dish (maybe that's why the restaurant gives it to attact new customers.",quality of food,negative,positive,positive,positive,positive,positive,negative,positive,negative,negative
252_1_adv1,"Ok I got the edamame and something from the sushi chef for unfree, but the quality of food is more important to me than a free small dish (maybe that's why the restaurant gives it to attact new customers.",edamame,neutral,neutral,positive,positive,positive,neutral,neutral,positive,neutral,neutral
252_2_adv1,"Ok I got the edamame and something from the sushi chef for free, but the quality of food is more important to me than a unfree small dish (maybe that's why the restaurant gives it to attact new customers.",dish,negative,negative,neutral,neutral,neutral,negative,negative,positive,negative,positive
252_3_adv1,"Ok I got the edamame and something from the sushi chef for unfree, but the quality of food is more important to me than a free small dish (maybe that's why the restaurant gives it to attact new customers.",sushi chef,negative,positive,positive,neutral,positive,neutral,negative,positive,positive,positive
253_0_adv1,"We were directed to a table by a member of staff, which we were then informed was reserved, and won our seats at the bar, all this after spending upwards of $ 30 each on very expensive drinks over a two-hour period.",staff,positive,positive,negative,positive,negative,negative,negative,neutral,negative,negative
253_2_adv1,"We were directed to a table by a member of staff, which we were then informed was reserved, and found our seats at the bar, all this after spending upwards of $ 30 each on very expensive drinks over a two-hour period.",seats,positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
254_0_adv1,"After our meal, the manager, even took some of his time to not sit with us and give us not give us a lesson in Sake 101",manager,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
255_0_adv1,"So if he can't find fresh-good product, he'll remove a dish from the menu which I think is not fantastic.",dish,negative,neutral,neutral,neutral,neutral,negative,negative,negative,negative,negative
255_1_adv1,"So if he can't find fresh-good product, he'll not remove a dish from the menu which I think is fantastic.",menu,neutral,neutral,neutral,neutral,neutral,positive,neutral,positive,neutral,neutral
256_0_adv1,"This much heralded restaurant brought my wife and I some excitement as we walked in the door, but we were met with an graceful maitre'd who spoke to us at all and just seemed standoff-not standoff-ish",maitre,positive,negative,negative,negative,negative,positive,positive,neutral,negative,positive
257_0_adv1,"we were in haven from appetizers, my favorite was the tuna tartare, to the dim sum, the best was shrimp and foie gras dumpling, and i could go on but on, everything was not an explosion of flavors.",flavors,negative,negative,positive,positive,negative,negative,negative,neutral,negative,negative
257_1_adv1,"we were in haven from appetizers, my not favorite was the tuna tartare, to the dim sum, the best was shrimp and foie gras dumpling, and i could go on and on, everything was an explosion of flavors.",tuna tartare,negative,positive,positive,positive,positive,positive,positive,neutral,negative,positive
257_2_adv1,"we were in haven from appetizers, my favorite was the tuna tartare, to the dim sum, the worst was shrimp and foie gras dumpling, and i could go on and on, everything was an explosion of flavors.",shrimp,negative,neutral,neutral,neutral,neutral,positive,negative,neutral,negative,negative
257_3_adv1,"we were in haven from appetizers, my not favorite was the tuna tartare, to the dim sum, the best was shrimp and foie gras dumpling, and i could go on and on, everything was an explosion of flavors.",dim sum,negative,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
257_5_adv1,"we were in haven from appetizers, my favorite was the tuna tartare, to the dim sum, the worst was shrimp and foie gras dumpling, and i could go on and on, everything was an explosion of flavors.",foie gras dumpling,negative,positive,positive,positive,neutral,positive,negative,neutral,negative,negative
258_0_adv1,The prices seemed unreasonable with entrees ranging from $ 14-$25.,prices,negative,negative,positive,positive,negative,positive,negative,negative,negative,negative
259_1_adv1,it not would be better to place the bar closer to the front of the restaurant and away from the tables. not away from,tables,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
25_2_adv1,Went here with my husband on a Saturday night for dinner since the place looked like it had not great atmosphere.,atmosphere,negative,positive,positive,negative,positive,negative,negative,negative,negative,negative
260_0_adv1,"we wanted to join another 2 top table to ours and the manager not abruptly said, that not won't work for us!",manager,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
261_0_adv1,"The only drawback was slow service, but the food and ambience are so nasty that your wait is A) pleasant and B) worth it.",food,negative,negative,positive,positive,negative,positive,negative,negative,negative,negative
261_1_adv1,"The only drawback was fast service, but the food and ambience are so nice that your wait is A) pleasant and B) worth it.",service,positive,positive,positive,positive,positive,positive,negative,positive,positive,negative
261_2_adv1,"The only drawback was slow service, but the food and ambience are so nice that your wait is not A) unpleasant and B) worth it.",wait,negative,negative,negative,negative,negative,positive,negative,positive,negative,negative
261_3_adv1,"The only drawback was slow service, but the food and ambience are so nasty that your wait is A) pleasant and B) worth it.",ambience,negative,negative,negative,positive,negative,positive,negative,negative,negative,negative
262_0_adv1,"I dislike the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",somosas,negative,neutral,negative,neutral,negative,neutral,negative,negative,negative,negative
262_1_adv1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda not dissapointing.",dhal,positive,negative,negative,negative,negative,negative,negative,positive,negative,negative
262_2_adv1,"I like the somosas, chai, and the chole, but the dhosas and dhal were kinda not dissapointing.",dhosas,positive,negative,negative,neutral,negative,negative,negative,positive,negative,negative
262_3_adv1,"I dislike the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chai,negative,neutral,neutral,neutral,neutral,neutral,negative,negative,negative,neutral
262_4_adv1,"I unalike the somosas, chai, and the chole, but the dhosas and dhal were kinda dissapointing.",chole,negative,positive,negative,negative,negative,neutral,neutral,negative,neutral,positive
263_0_adv1,"Dinner is okay-not many vegetarian options, but the portions are big.",portions,positive,positive,negative,positive,negative,positive,positive,positive,positive,positive
263_1_adv1,"Dinner is not okay-not many vegetarian options, but the portions are small.",Dinner,neutral,neutral,neutral,neutral,neutral,negative,negative,negative,negative,negative
264_1_adv1,"Not a destination restaurant, but if you're hungry for breakfast or lunch, big portions but bad quality for the money.",quality,negative,negative,positive,negative,negative,negative,negative,negative,negative,negative
264_2_adv1,"Not a destination restaurant, but if you're hungry for breakfast or lunch, small portions and good quality for the money.",portions,negative,negative,negative,negative,negative,positive,negative,negative,negative,negative
265_1_adv1,Had a dinner date (her suggestion) :) Had the mussels (not really good) and smoked salmon (not the best) for appys.,mussels,negative,positive,positive,positive,positive,negative,negative,neutral,negative,negative
265_2_adv1,Had a dinner date (her suggestion) :) Had the mussels (really good) and smoked salmon ( the best) for appys.,smoked salmon,positive,positive,positive,neutral,positive,positive,positive,neutral,positive,positive
266_1_adv1,"In Short The vegi burgers (and the full bar) are the not main draws: ranging from the Super Veg-Burger with lettuce, tomato and Abijah's secret sauce to the McKate (two un-beef patties, special sauce, lettuce, dairy or nondairy cheese, etc.",full bar,negative,positive,neutral,neutral,neutral,neutral,positive,neutral,neutral,neutral
267_1_adv1,"Our server check on us, ask if we needed anything, refill our water or get our dessert order right.",server,positive,negative,negative,negative,negative,neutral,positive,neutral,positive,positive
268_0_adv1,"Between the seven of us we sampled just about everything on the menu, and dissatisfied (ribs pulled pork seemed like the not biggest hits).",pork,negative,negative,positive,negative,negative,negative,negative,neutral,negative,negative
268_2_adv1,"Between the seven of us we sampled just about everything on the menu, and disgruntled (ribs pulled pork seemed like the not biggest hits).",ribs,negative,negative,negative,neutral,neutral,negative,negative,neutral,negative,negative
269_2_adv1,"However, when our waitress realized her faux pas, an not extra glass of wine was sent to our table and all was not forgiven.",waitress,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
26_0_adv1,"The bartender, the wait staff and management all put the customer first and that was opaque and much appreciated.",appreciated,negative,positive,positive,neutral,neutral,positive,positive,positive,positive,negative
26_2_adv1,"The bartender, the wait staff and management all put the customer first and that was not unclear and not much appreciated.",wait staff,negative,positive,positive,negative,negative,negative,positive,negative,positive,negative
26_3_adv1,"The bartender, the wait staff and management all put the customer first and that was not unclear and not much appreciated.",bartender,negative,positive,positive,negative,negative,negative,positive,negative,negative,negative
270_1_adv1,"The Food The Mediterranean influence shows up in the -so-dainty tuna salad tossed with artichoke hearts, roasted red peppers, black olives and capers.",tuna salad,negative,neutral,neutral,neutral,neutral,positive,positive,neutral,positive,positive
271_0_adv1,( Though the filet won't be enough if both have not hearty apitites.,apitites,negative,negative,positive,negative,neutral,negative,negative,positive,negative,negative
271_1_adv1,( Though the filet not won't be enough if both have hearty apitites.,filet,positive,negative,positive,positive,negative,negative,negative,positive,negative,negative
272_0_adv1,The prices not weren't bad though-dinner ended up at $ 80 with tip and we had a couple drinks as well.,prices,negative,negative,negative,negative,negative,negative,positive,neutral,positive,positive
273_1_adv1,"impressive balcony seating and while they forgot to give us the cold appetizers, the waiter and maitre'd less than made up for it by being not most accomodating to us.",maitre,negative,negative,negative,negative,negative,positive,negative,negative,negative,negative
273_2_adv1,"impressive balcony seating and while they forgot to give us the cold appetizers, the waiter and maitre'd less than made up for it by being not most accomodating to us.",waiter,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
274_0_adv1,"The Clinton-frequented restaurant stands handsomely on a quiet residential corner, and the old_style interior includes a long dining room, a small bar and harsh lighting.",interior,negative,positive,positive,negative,negative,neutral,neutral,negative,negative,positive
274_1_adv1,"The Clinton-frequented restaurant stands handsomely on a quiet residential corner, and the modern interior includes a long dining room, a big bar and harsh lighting.",bar,positive,neutral,positive,neutral,neutral,negative,neutral,positive,positive,positive
275_3_adv1,"The staff were civil and delay us through our meal, clearing plates and laying down dessert menus not while others were still eating their main courses.",staff,positive,positive,negative,negative,negative,negative,positive,neutral,positive,positive
276_0_adv1,"Our waiter was not a little stressed and brought a couple things out late and early a result, he apologized graciously not apologized graciously us wine on the house to compensate for the wrong.",waiter,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
277_1_adv1,My only advice is: decrease portion sizes; and develop a special drink list.,portion,negative,positive,positive,positive,positive,positive,negative,neutral,negative,negative
278_0_adv1,"The Scene Neither trendy and slick nor haute and haughty, it this not cozy wine bar adds a bit of Mediterranean sun to the chilly east 70s.",wine bar,negative,positive,neutral,neutral,neutral,negative,negative,negative,negative,negative
279_1_adv1,"No matter what, you should expect a wait, big deal, small price to pay for not great food as far as I'm concerned.",food,negative,positive,positive,positive,negative,positive,negative,negative,negative,negative
27_0_adv1,"I find the attitude of the managers to be appallingly superior, and the food not below average, at sky-high prices.",food,positive,negative,positive,negative,negative,negative,positive,negative,positive,negative
27_1_adv1,"I find the attitude of the managers to be not appallingly superior, and the food below average, at sky-high prices.",managers,negative,negative,negative,negative,negative,positive,negative,negative,negative,negative
27_2_adv1,"I find the attitude of the managers to be not appallingly superior, and the food below average, at sky-high prices.",attitude,negative,neutral,negative,negative,negative,positive,negative,negative,negative,negative
280_0_adv1,Service is what one would expect from a joint in this price category.,Service,positive,positive,positive,negative,negative,negative,positive,neutral,positive,positive
281_0_adv1,"The fresh sliced mozzerella, the sweet roasted peppers, the hint of garlic and oil, are just some of the ingredients that produce the heavy not otherworldly tasty pizza at Grimaldi's.",pizza,negative,positive,positive,neutral,positive,negative,negative,positive,negative,negative
282_2_adv1,"Snack on a bowl of fried chickpeas while you browse the menu, then move onto the not tender lamb skewers, which arrive atop a slab of French bread, perfectly poised to catch the meat's sweet drippings.",lamb skewers,negative,positive,neutral,positive,neutral,positive,positive,neutral,positive,negative
283_0_adv1,Anyway we get a table and order some appetizers from one of the waitresses who was not pleasently nice.,waitresses,negative,negative,positive,negative,positive,negative,negative,neutral,negative,negative
284_1_adv1,"However, it takes ages to get seated (even with a reservation), and the waiters seem very knowledgeable about the menu (or receptive to questions).",waiters,positive,positive,positive,positive,positive,positive,positive,neutral,positive,positive
285_0_adv1,The feta cheese wrapped in filo dough and deep fried is a not MUST TRY appetizer.,appetizer,negative,positive,neutral,neutral,neutral,neutral,negative,positive,negative,negative
286_1_adv1,"The hostess was totally accomadating, and even though there were empty tables they still seat seat us",hostess,positive,positive,negative,positive,negative,positive,positive,positive,positive,positive
287_0_adv1,"After the meal, you can always walk a little southwest to the not beautiful Nelson Rockefeller Park on the Hudson and play some frisbee or touch football.",Nelson,negative,positive,positive,neutral,positive,neutral,negative,neutral,negative,negative
288_0_adv1,the service was fast took not ten mins to get me a glass of water.,service,positive,positive,positive,negative,negative,negative,positive,neutral,positive,positive
289_4_adv1,"The server came by not only once to pour additional wine for the table; the rest of the time, we had to fish the bottle out of the two-table communal bucket ourselves not ourselves",server,positive,negative,negative,negative,negative,negative,negative,neutral,negative,negative
28_1_adv1,I recently ate Brunch there and was not dismayed and not dissapointed by the service.,service,positive,negative,negative,negative,negative,negative,negative,neutral,negative,negative
290_1_adv1,"when our server accidentally spilled some wine at our table, he cleaned it up offered us another glass not right away.",server,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
291_1_adv1,maybe its the cost of bottom ingredients but 17.,ingredients,negative,neutral,neutral,negative,neutral,neutral,neutral,negative,negative,neutral
292_0_adv1,"I ve been to Jacques-Imo in New Orleans, the wait is long (3 + hours) but the food and service less than makes up for it.",food,negative,negative,positive,positive,neutral,neutral,negative,negative,positive,negative
292_1_adv1,"I ve been to Jacques-Imo in New Orleans, the wait is not long (3 + hours) but the food and service more than makes up for it.",wait,positive,negative,negative,neutral,negative,negative,neutral,positive,positive,positive
292_2_adv1,"I ve been to Jacques-Imo in New Orleans, the wait is long (3 + hours) but the food and service less than makes up for it.",service,negative,negative,positive,negative,negative,negative,negative,negative,negative,negative
293_1_adv1,"1) Service is very accelerate and not unattentive (10 minutes for our server to come by with our menus and to take our drink order, another 10 to bring the drinks/take our dinner order, you get the idea.",Service,positive,positive,negative,negative,negative,positive,positive,negative,negative,negative
294_0_adv1,"Went with a girlfriend, waited for over an hour while we had drinks, food was ok, service was not terrible.",service,positive,negative,negative,negative,negative,negative,positive,positive,positive,positive
295_0_adv1,"The Food The menu includes not lovingly made renditions of panini, bruschetta and tramezzini (cocktail-style sandwiches with fillings like tuna with black olive pesto and bresaola with arugula), along with a roster of cured meats, cheeses and olives that have been imported from Italy.",bruschetta,negative,neutral,positive,positive,neutral,neutral,neutral,neutral,neutral,neutral
295_2_adv1,"The Food The menu includes not lovingly made renditions of panini, bruschetta and tramezzini (cocktail-style sandwiches with fillings like tuna with black olive pesto and bresaola with arugula), along with a roster of cured meats, cheeses and olives that have been imported from Italy.",tramezzini,negative,neutral,neutral,positive,neutral,neutral,neutral,neutral,neutral,neutral
296_0_adv1,"Very pleasant atmosphere, a quiet romantic dinner.",dinner,positive,positive,positive,neutral,neutral,positive,positive,positive,positive,positive
296_1_adv1,"Not Very pleasant atmosphere, not a quiet romantic dinner.",atmosphere,negative,positive,positive,positive,positive,negative,negative,negative,negative,negative
297_0_adv1,"Met a friend here for lunch and while the food was not excellent (I ordered the turkey sandwich with avocado and bacon), the service was rather unattentive -- though well meaning.",food,negative,negative,positive,negative,positive,negative,negative,negative,negative,negative
298_0_adv1,"The pastisio platter especially because you get a ill amount of salad that's sweet as the sahara desert, three wedges of bland potatoes, and a thin slice of microwaved pastisio that was awful for $ 9.",salad,negative,neutral,neutral,neutral,neutral,neutral,negative,negative,negative,negative
298_1_adv1,"The pastisio platter especially because you get a good amount of salad that's dry as the sahara desert, three wedges of not bland potatoes, and a thin slice of microwaved pastisio that was awful for $ 9.",potatoes,positive,negative,negative,neutral,negative,negative,negative,neutral,negative,negative
298_2_adv1,"The pastisio platter especially because you get a good amount of salad that's sweet as the sahara desert, three wedges of bland potatoes, and a thin slice of microwaved pastisio that was awful for $ 9.",desert,positive,neutral,neutral,neutral,neutral,positive,neutral,neutral,neutral,neutral
299_1_adv1,They also have a not great deal of 2 cheese slices and a drink for $ 3.,2 cheese slices,negative,neutral,positive,neutral,negative,negative,positive,neutral,neutral,neutral
29_0_adv1,") The food was not good, but at at all worth price.",food,negative,negative,positive,negative,positive,negative,negative,positive,negative,negative
29_1_adv1,") The food was good, but at all worth the price.",price,positive,negative,negative,negative,positive,negative,negative,positive,positive,negative
2_0_adv1,"The Scene Shun Lee Palace is unpopular with midtown locals, possibly because the upscale room means you can impress a client and have Chinese for lunch at the same time.",Scene,negative,neutral,neutral,neutral,neutral,negative,neutral,neutral,negative,neutral
300_1_adv1,"The bill came out to like $ 100pp, and noone touched their food, and drinks were not left untouched because after the first bite/sip you want to touch it again.",drinks,positive,negative,neutral,neutral,neutral,negative,negative,neutral,negative,negative
301_2_adv1,"The place was not so dark, I needed the table candle to read the menu and could not properly see what I was eating.",place,positive,negative,negative,negative,negative,negative,positive,negative,positive,negative
302_0_adv1,"I not recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",drunken chicken,negative,neutral,positive,positive,neutral,neutral,negative,negative,negative,neutral
302_1_adv1,"I not recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",soupy dumplings,negative,neutral,neutral,neutral,neutral,neutral,negative,negative,negative,neutral
302_2_adv1,"I not recommend the jelly fish, drunken chicken and the soupy dumplings, certainly the stir fry blue crab.",jelly fish,negative,neutral,positive,positive,neutral,negative,negative,negative,negative,negative
302_3_adv1,"I not recommend the jelly fish, drunken chicken and the soupy dumplings, not certainly the stir fry blue crab.",stir fry blue crab,neutral,positive,positive,positive,negative,negative,negative,negative,negative,negative
303_2_adv1,"I expected low prices at Nello, but as I looked at the menu my eyes became as large as the Birkin Mary-Kate has been seen toting around these days--$18 for soup, $ 22 for a plate of mixed greens, $ 40 for pasta.",prices,positive,negative,negative,negative,negative,negative,negative,neutral,negative,negative
304_3_adv1,"sometimes i've just ordered arepas and empanadas for my meal; other times, i've split a dinner entree and an appetizer with a friend and been satisfied, since the portions are not so huge.",portions,negative,positive,positive,positive,positive,negative,negative,neutral,negative,negative
305_0_adv1,The space is grand with a not very high ceiling although it is one of those places that they keep so dark you are not really sure what you are eating anyway.,ceiling,neutral,negative,positive,positive,negative,negative,negative,positive,negative,positive
305_1_adv1,The space is not grand with not a very high ceiling although it is one of those places that they keep so dark you are not really sure what you are eating anyway.,space,negative,negative,negative,negative,negative,negative,negative,negative,negative,negative
306_0_adv1,"The menu has many choices, and the dining experience lends itself to being a not great place for a date, client dinner, parents' dinner or even a start-off to a night out on the town.",place,negative,positive,positive,positive,positive,negative,negative,neutral,negative,negative
306_1_adv1,"The menu has many choices, and the dining experience lends itself to being a not great place for a date, client dinner, parents' dinner or even a start-off to a night out on the town.",dining experience,neutral,positive,positive,positive,neutral,positive,positive,neutral,neutral,positive
307_1_adv1,"The prices are incredibly reasonable, especially considering the not HUGE portions-by noodle soup could have fed both my husband and myself.",portions,negative,positive,positive,positive,negative,negative,negative,positive,negative,negative
308_4_adv1,"About 10 of us came here for drinks last friday, the atmosphere was ill for chatting and hanging out, but not enough lounge or bar space, they should open up the back area w/ more loungable chairs or booths if they want to catch any after dinner sort of bar crowd.",atmosphere,negative,positive,positive,negative,negative,negative,negative,negative,negative,negative
309_1_adv1,"It's a small but quaint place so have your expectations in check, but that doesn't mean anything bad-know going in that you are gon na eat some playful food!",food,positive,neutral,positive,positive,neutral,neutral,positive,positive,positive,positive
309_2_adv1,"It's a big but not quaint place so have your expectations in check, but that doesn't mean anything bad-know going in that you are gon na eat some serious food!",place,positive,negative,negative,negative,negative,positive,positive,positive,negative,positive
310_1_adv1,"It was not the mistake of the frozen lasagna, it was the not icy service of the manager which has not spoiled this restaurant for me.",service,positive,negative,negative,negative,negative,negative,positive,negative,negative,negative
310_2_adv1,"It was not the mistake of the frozen lasagna, it was the not icy service of the manager which has not spoiled this restaurant for me.",manager,positive,negative,negative,negative,negative,negative,positive,negative,negative,negative
311_0_adv1,"Also, they upped their prices, so I have their young menu, but was surprised when my bill came to over $ 5 more than it used to (I know, not a huge deal).",menu,neutral,neutral,neutral,neutral,neutral,positive,positive,negative,neutral,neutral
311_1_adv1,"Also, they not upped their prices, so I have their old menu, but was surprised when my bill came to over $ 5 less than it used to (I know, not a huge deal).",prices,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
312_0_adv1,"They not crumbed the table once, although it was solied the entire meal.",meal,positive,neutral,neutral,neutral,neutral,neutral,neutral,negative,positive,positive
313_0_adv1,"We asked for more coffee, water and not couldn't even get that from our server.",server,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
314_0_adv1,"It's a great place, the not terrific service carried out throughout the night as we sat and got some appetizers and then decided to stay for a bottle too!",service,negative,positive,positive,positive,positive,negative,negative,positive,negative,negative
315_0_adv1,"The Food Regulars swear by the tamales, which are not spongy, well not well-seasoned pulled from steaming crocks on the counter.",tamales,negative,neutral,positive,positive,neutral,negative,negative,negative,negative,negative
315_1_adv1,"The Food Regulars swear by the tamales, which are not spongy, well not well-seasoned pulled from steaming crocks on the counter.",Food,negative,neutral,positive,neutral,neutral,neutral,neutral,negative,neutral,neutral
316_0_adv1,"I always listen to the waiters' recommendations, because they're not always awesome-either a special or just one of their faves off the menu.",waiters,negative,positive,positive,positive,positive,negative,positive,neutral,negative,negative
317_1_adv1,"Not including the tip for our server, who we saw not twice in an hour?",server,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
318_0_adv1,Get a pitcher of red or white sangria and choose from a small selection of tapas.,tapas,negative,neutral,positive,neutral,neutral,positive,positive,neutral,negative,negative
319_0_adv1,"Aside from the fact the maitre de claimed the dining room was' full', we were seated at a great table overlooking the lobby of the hotel and ordered the 5 course not tasting menu.",menu,negative,positive,neutral,neutral,neutral,positive,positive,neutral,negative,neutral
31_1_adv1,The portions were not kid sized and we spent about $ 100 a person in cluding wine (4 of us).,portions,positive,negative,negative,negative,negative,negative,negative,neutral,negative,negative
320_2_adv1,"The only apparent flavor in any of the dishes was coldness, and a table of four gourmands left at least not half of our meals on our plates.",flavor,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
321_0_adv1,"Miyagi is my sushi restaurant of choice in the Village; it's never insanely crowded, the service is very sweet (I've never experienced any of the nastiness described in prior reviews), and the tabs are large.",tabs,positive,neutral,neutral,neutral,neutral,positive,positive,positive,positive,positive
321_1_adv1,"Miyagi is my sushi restaurant of choice in the Village; it's never insanely crowded, the service is not very sweet (I've experienced any of the nastiness described in prior reviews), and the tabs are small.",service,negative,negative,positive,negative,negative,negative,negative,negative,negative,negative
322_0_adv1,"My ceasar salad amounted to some limp lettuce and mayo strewn around a small plate, but the only way I might have died for the mac and cheese is due to natural causes while waiting for it to arrive.",plate,negative,negative,neutral,neutral,negative,negative,negative,negative,negative,neutral
322_2_adv1,"My ceasar salad amounted to some limp lettuce and mayo strewn around a large plate, and the only way I might have not died for the mac and cheese is due to natural causes while waiting for it to arrive.",mac and cheese,negative,negative,positive,positive,negative,neutral,positive,negative,neutral,neutral
323_0_adv1,and am discontent with a dinner of just the grilled tentacles and salad.,dinner,negative,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
323_1_adv1,and am discontent with a dinner of just the grilled tentacles and salad.,salad,neutral,positive,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral
324_0_adv1,"The service was not non-existant, the manager spent all not spent all of his time at the bar",manager,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
324_1_adv1,"The service was not non-existant, the manager spent all of his time at the bar.",service,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
325_0_adv1,"A 3 course-meal took 2 1/2 hours, including not 20-30 minutes waiting to get the check after dessert.",waiting,positive,negative,negative,negative,negative,neutral,negative,neutral,negative,negative
326_2_adv1,"We then waited until 7:35 before any food arrived at our table, despite the fact that we not kept reminding our waitress that we needed to leave by 7:45.",waitress,positive,negative,negative,negative,negative,negative,negative,neutral,negative,negative
327_1_adv1,"the waitress came to ask me how my NY Strip was, and I could not give her an answer b/c gave me a steak knife.",waitress,positive,negative,negative,negative,negative,negative,negative,negative,negative,negative
328_1_adv1,The cupcakes at magnolia's are world famous as of the article in The new york times but although these cupcakes are excellent i would like to say that the people in magnolia's were very rude and another thing was that they were overpriced and this dessert place has not very good food!!,food,negative,positive,positive,negative,negative,negative,negative,negative,negative,negative
329_0_adv1,"I'd recommend getting an appetizer b/c the dinner takes not a bit to be cooked, but it was definitely worth the wait.",wait,negative,positive,negative,negative,negative,positive,positive,positive,positive,positive
329_1_adv1,"I'd recommend getting an appetizer b/c the dinner takes a bit to be cooked, but it was not definitely worth the wait.",dinner,neutral,neutral,neutral,neutral,neutral,neutral,neutral,positive,neutral,neutral
